bytes_in,bytes_out,creation_time,end_time,src_ip,src_ip_country_code,protocol,response.code,dst_port,dst_ip,rule_names,observation_name,source.meta,source.name,time,detection_types,session_duration,avg_packet_size,scaled_bytes_in,scaled_bytes_out,scaled_session_duration,scaled_avg_packet_size,src_ip_country_code_AE,src_ip_country_code_AT,src_ip_country_code_CA,src_ip_country_code_DE,src_ip_country_code_IL,src_ip_country_code_NL,src_ip_country_code_US,anomaly
8874,14968,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,39.736666666666665,-0.28742901672893906,-0.273449865861564,0.0,-0.286655748423441,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4793434,292176,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,8476.016666666666,0.8677181254196954,0.8158809429216012,0.0,0.8648259086656972,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
16948,20348,2024-04-26 00:00:00+00:00,2024-04-26 00:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:00:00+00:00,waf_rule,600.0,62.16,-0.28547969264778883,-0.2523083412617926,0.0,-0.283595150977158,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5810,13090,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,31.5,-0.28816876517885787,-0.280829751214421,0.0,-0.2877799845301402,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
28730,28386,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,95.19333333333333,-0.28263513774017035,-0.22072180320733858,0.0,-0.27908637727526037,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
29002,15654,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,74.42666666666666,-0.28256946816498174,-0.2707541249925225,0.0,-0.2819208535782696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
44270,21924,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,110.32333333333334,-0.27888328039299737,-0.24611521063553984,0.0,-0.27702125882592504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
2019990,55292,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,3458.8033333333333,0.19811926773805336,-0.11499060230000605,0.0,0.18001825374713293,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
3498,2800,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,10.496666666666666,-0.28872695656796105,-0.3212658642500432,0.0,-0.29064676385361715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
16698,26610,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,72.18,-0.28554005071321953,-0.2277008641161107,0.0,-0.28222750478665304,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4794053,290955,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,8475.013333333334,0.8678675719897019,0.8110828385468204,0.0,0.8646889620577991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
6606,12794,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,32.333333333333336,-0.28797658509852647,-0.28199292803254966,0.0,-0.2876662415003244,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
9910,14760,2024-04-26 00:10:00+00:00,2024-04-26 00:20:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:10:00+00:00,waf_rule,600.0,41.11666666666667,-0.2871788929057942,-0.2742672333553841,0.0,-0.2864673899660661,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
26250,13404,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,66.09,-0.28323388974924296,-0.27959584067086557,0.0,-0.2830587388485467,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
21448,32494,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,89.90333333333334,-0.2843932474700361,-0.20457879520439048,0.0,-0.27980841802853096,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28524,13364,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,69.81333333333333,-0.28268487278608523,-0.2797530267273694,0.0,-0.2825505349913298,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
9600,22230,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,53.05,-0.2872537369069283,-0.2449127373032852,0.0,-0.28483858977910403,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
7786,14138,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,36.54,-0.2876916950296935,-0.2767114765340194,0.0,-0.28709206668581433,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
33662,9572,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,72.05666666666667,-0.2814443938253533,-0.2946542648839369,0.0,-0.2822443387550657,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
6480,11794,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,30.456666666666667,-0.28800700556350356,-0.2859225794451466,0.0,-0.2879223908034696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
16698,19255,2024-04-26 00:20:00+00:00,2024-04-26 00:30:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:20:00+00:00,waf_rule,600.0,59.92166666666667,-0.28554005071321953,-0.25660345025576103,0.0,-0.28390066475524317,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
4018,3144,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,11.936666666666667,-0.28860141179186516,-0.3199140641641099,0.0,-0.2904502158980955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
38560,34470,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,121.71666666666667,-0.2802618586074348,-0.19681380401309898,0.0,-0.2754661641222837,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
57088,12210,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,115.49666666666667,-0.275788601662234,-0.28428784445750627,0.0,-0.27631514209682867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
1215594,64362,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,2133.26,0.003912122137247221,-0.07934866398775205,0.0,-0.0009073241153996418,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Suspicious
3514,2648,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,10.27,-0.28872309365177345,-0.32186317126475794,0.0,-0.290677701957727,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
13338,17636,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,51.623333333333335,-0.2863512631126083,-0.2629655558927554,0.0,-0.28503331784614866,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4803684,294875,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,8497.598333333333,0.8701928061023545,0.8264870720842002,0.0,0.8677716256518663,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
13132,18249,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,52.30166666666667,-0.2864009981585232,-0.2605566795768335,0.0,-0.28494073101987866,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5238,11674,2024-04-26 00:30:00+00:00,2024-04-26 00:40:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:30:00+00:00,waf_rule,600.0,28.186666666666667,-0.2883068644325633,-0.2863941376146582,0.0,-0.28823222681668775,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
9052,5162,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,23.69,-0.2873860417863524,-0.3119840276134893,0.0,-0.28884598420557367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
31076,39744,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,118.03333333333333,-0.28206873765416857,-0.17608882246306284,0.0,-0.27596890831406945,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28518,13366,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,69.80666666666667,-0.28268632137965555,-0.27974516742454425,0.0,-0.28255144493556833,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
43660,12924,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,136.226.64.114,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,94.30666666666667,-0.2790305540726483,-0.28148207334891207,0.0,-0.27920739985898435,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
26820,45260,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,165.225.240.79,NL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,120.13333333333334,-0.28309627336006093,-0.15441286527117828,0.0,-0.2756822758789336,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Normal
3206,11038,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,23.74,-0.2887974547883841,-0.28889339591306984,0.0,-0.28883915962378476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
35894,10094,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,76.64666666666666,-0.2809055170171879,-0.29260298684656133,0.0,-0.28161784214684044,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
9132,5756,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,24.813333333333333,-0.28736672720541456,-0.3096498146744067,0.0,-0.288692658601382,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4801644,292969,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,8491.021666666667,0.8697002842884399,0.8189971564917906,0.0,0.8668739656605603,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
22790,40397,2024-04-26 00:40:00+00:00,2024-04-26 00:50:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:40:00+00:00,waf_rule,600.0,105.31166666666667,-0.284069245374804,-0.17352276009063708,0.0,-0.27770530940723714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
29040,16476,2024-04-26 00:50:00+00:00,2024-04-26 01:00:00+00:00,165.225.33.6,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:50:00+00:00,waf_rule,600.0,75.86,-0.28256029373903624,-0.2675239515313678,0.0,-0.2817252155669865,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
27938,4626,2024-04-26 00:50:00+00:00,2024-04-26 01:00:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:50:00+00:00,waf_rule,600.0,54.27333333333333,-0.28282635209145485,-0.31409032077064125,0.0,-0.2846716150113345,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
34660,10044,2024-04-26 00:50:00+00:00,2024-04-26 01:00:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:50:00+00:00,waf_rule,600.0,74.50666666666666,-0.28120344442815387,-0.2927994694171912,0.0,-0.28190993424740735,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
5238,11776,2024-04-26 00:50:00+00:00,2024-04-26 01:00:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:50:00+00:00,waf_rule,600.0,28.356666666666666,-0.2883068644325633,-0.2859933131705733,0.0,-0.2882090232386053,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4809606,290761,2024-04-26 00:50:00+00:00,2024-04-26 01:00:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:50:00+00:00,waf_rule,600.0,8500.611666666666,0.8716225679562772,0.8103204861727766,0.0,0.8681829204476801,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
6742,13419,2024-04-26 00:50:00+00:00,2024-04-26 01:00:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 00:50:00+00:00,waf_rule,600.0,33.60166666666667,-0.28794375031093217,-0.2795368958996766,0.0,-0.28749312460894483,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
4138,3144,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,147.161.161.82,AE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,12.136666666666667,-0.28857243992045845,-0.3199140641641099,0.0,-0.2904229175709397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Normal
10262,16182,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,44.07333333333333,-0.2870939087496677,-0.26867926904667133,0.0,-0.2860638296962797,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
28048,4730,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,165.225.212.255,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,54.63,-0.2827997945426653,-0.3136816370237312,0.0,-0.28462293299457336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
4064,11386,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,25.75,-0.2885903059078259,-0.28752587722148615,0.0,-0.2885648114358691,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
47774,23406,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,118.63333333333334,-0.2780373017479206,-0.24029146724207123,0.0,-0.27588701333260207,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3326,11038,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,23.94,-0.2887684829169774,-0.28889339591306984,0.0,-0.28881186129662895,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
9336,23450,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,54.64333333333333,-0.2873174750240231,-0.24011856257991696,0.0,-0.2846211131060963,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4827283,306181,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,8555.773333333333,0.8758903660467519,0.870915710955021,0.0,0.8757120265633059,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Suspicious
10830,23370,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,57.0,-0.2869567752250092,-0.2404329346929247,0.0,-0.2842994478177773,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
9806,14344,2024-04-26 01:00:00+00:00,2024-04-26 01:10:00+00:00,147.161.131.1,AT,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:00:00+00:00,waf_rule,600.0,40.25,-0.28720400186101336,-0.27590196834302444,0.0,-0.28658568271707446,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Normal
16062,27514,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,136.226.67.101,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,72.62666666666667,-0.2856936016316753,-0.2241484592391231,0.0,-0.28216653852267176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
29010,15550,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,165.225.213.7,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,74.26666666666667,-0.28256753670688795,-0.2711628087394326,0.0,-0.28194269223999424,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3722,2694,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,94.188.248.74,IL,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,10.693333333333333,-0.28867287574133516,-0.3216824072997785,0.0,-0.29061992049858065,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Normal
7182,12958,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,136.226.77.103,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,33.56666666666667,-0.2878375201157741,-0.2813484652008838,0.0,-0.28749790181619705,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
3102,11142,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,165.225.8.79,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,23.74,-0.28882256374360327,-0.2884847121661598,0.0,-0.28883915962378476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
10012,14968,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,165.225.26.101,DE,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,41.63333333333333,-0.2871542668150985,-0.273449865861564,0.0,-0.2863968692875803,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Normal
4776536,289969,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,155.91.45.242,US,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,8444.175,0.8636384030611028,0.8072082022539998,0.0,0.860479787496436,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Normal
528,858,2024-04-26 01:10:00+00:00,2024-04-26 01:20:00+00:00,165.225.209.4,CA,HTTPS,200,443,10.138.69.97,Suspicious Web Traffic,Adversary Infrastructure Interaction,AWS_VPC_Flow,prod_webserver,2024-04-26 01:10:00+00:00,waf_rule,600.0,2.31,-0.2894440103852779,-0.32889724729330644,0.0,-0.2917641753785274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Normal
